X1,name
51378,ANGPT4
343637,RSPO4
112268289,AC000072.1
105372493,AL110114.1
7290,HIRA
64693,CTAGE1
9491,PSMF1
9365,KL
90627,STARD13
55321,TMEM74B
400831,C20orf202
642636,RAD21L1
4586,MUC5AC
9811,CTIF
9751,SNPH
4793,NFKBIB
54487,DGCR8
193629,LINC00189
571,BACH1
100379661,BACH1
27111,SDCBP2
643669,CCER2
54938,SARS2
100616366,MIR4743
128977,C22orf39
54147,BACH1-IT3
2897,GRIK1
64976,MRPL40
100507495,SDCBP2-AS1
7353,UFD1
2280,FKBP1A
49,ACR
6222,RPS18
1616,DAXX
113523636,DAXX
3833,KIFC1
5983,RFC3
102465524,MIR6869
6183,MRPS12
55968,NSFL1C
26285,CLDN17
266919,LINC00307
9073,CLDN8
643803,KRTAP24-1
100131902,KRTAP25-1
388818,KRTAP26-1
5252,PHF1
643812,KRTAP27-1
115290,FBXO17
337963,KRTAP23-1
337959,KRTAP13-2
100422891,MIR4327
140258,KRTAP13-1
337960,KRTAP13-3
284827,KRTAP13-4
254950,KRTAP15-1
337882,KRTAP19-1
337969,KRTAP19-2
337970,KRTAP19-3
337971,KRTAP19-4
337972,KRTAP19-5
337973,KRTAP19-6
337974,KRTAP19-7
100874179,LINC00457
100288287,KRTAP22-2
8318,CDC45
337968,KRTAP6-3
337967,KRTAP6-2
337979,KRTAP22-1
337966,KRTAP6-1
26960,NBEA
337975,KRTAP20-1
100151643,KRTAP20-4
337976,KRTAP20-2
23228,PLCL2
337985,KRTAP20-3
100288323,KRTAP21-3
337978,KRTAP21-2
337977,KRTAP21-1
337879,KRTAP8-1
4081,MAB21L1
337878,KRTAP7-1
337880,KRTAP11-1
7074,TIAM1
100507114,LINC00445
9201,DCLK1
284759,SIRPB2
100500913,MIR3714
51596,CUTA
128646,SIRPD
10326,SIRPB1
5577,PRKAR2B
54937,SOHLH2
54798,DCHS2
26959,HBP1
100526761,CCDC169-SOHLH2
55423,SIRPG
728299,KRTAP19-8
150051,AP000251.1
8831,SYNGAP1
6647,SOD1
728591,CCDC169
101929010,SIRPG-AS1
57466,SCAF4
100289473,AL109809.1
140885,SIRPA
221504,ZBTB9
727993,PDYN-AS1
5173,PDYN
7122,CLDN5
10466,COG5
5413,SEPTIN5
140901,STK35
23111,SPART
7053,TGM3
343641,TGM6
2845,GPR22
6628,SNRPB
30811,HUNK
11062,DUS4L
54069,MIS18A
2812,GP1BB
102725019,AL773543.1
6899,TBX1
8900,CCNA1
54891,INO80D
56246,MRAP
79175,ZNF343
55973,BCAP29
9875,URB1
9087,TMSB4Y
4719,NDUFS1
54584,GNB1L
9084,VCY
400120,SERTM1
117532,TMC2
353513,VCY1B
5994,RFXAP
4093,SMAD9
22829,NLGN4Y
10528,NOP56
9509,ADAMTS2
677846,SNORA80A
84996,URB1-AS1
110091775,CFAP298-TCP10L
79680,RTL10
29880,ALG5
10587,TXNRD2
100874056,NLGN4Y-AS1
102725019,AL731683.1
59271,EVA1C
9082,XKRY
8705,B3GALT4
9277,WDR46
203611,CDY2B
11340,EXOSC8
80230,RUFY1
9426,CDY2A
283093,OR4C12
353515,XKRY2
3996,LLGL1
10471,PFDN6
86614,HSFY1
100302138,MIR1292
692213,SNORD110
677831,SNORA51
692201,SNORD86
26793,SNORD56
26792,SNORD57
3420,IDH3B
425057,TTTY9B
55578,SUPT20H
140290,TCP10L
83864,OFD1P6Y
159119,HSFY2
55344,PLCXD1
5863,RGL2
83869,TTTY14
56683,CFAP298
2314,FLII
101928445,RUFY1-AS1
57146,TMEM159
3187,HNRNPH1
285679,AC270227.1
646019,CBY3
8225,GTPBP6
57593,EBF4
821,CANX
286554,BCORP1
7783,ZP2
246126,TXLNGY
8867,SYNJ1
56265,CPXM1
1933,EEF1B2
6473,SHOX
8284,KDM5D
64109,CRLF2
128653,C20orf141
100288797,TMEM239
64773,PCED1A
6892,TAPBP
257629,ANKS4B
1438,CSF2RA
100132247,NPIPB5
619569,SNORA41
2825,GPR1
55718,POLR3E
29904,EEF2K
730094,MOSMO
255762,PDZD9
613037,NPIPB13
64601,VPS16
51108,METTL9
9278,ZBTB22
10261,IGSF6
57683,ZDBF2
23117,NPIPB3
1312,COMT
100506215,PAXBP1-AS1
9794,MAML1
4056,LTC4S
105377224,AC010889.2
246119,TTTY10
125170,MIEF2
9086,EIF1AY
11282,MGAT4B
5786,PTPRA
140032,RPS4Y2
100533178,PRORY
159125,RBMY2EP
7156,TOP3A
105371430,AC141424.2
100616414,MIR4761
400566,C17orf97
421,ARVCF
378948,RBMY1B
359845,RFLNB
55275,VPS53
5940,RBMY1A1
100500894,MIR3690
3563,IL3RA
128989,TANGO2
122011,CSNK1A1L
83868,TTTY13
103695431,LINC01048
102724502,LINC01690
400121,LINC00547
10215,OLIG2
2797,GNRH2
293,SLC25A6
10631,POSTN
378949,RBMY1D
100302156,MIR1229
8878,SQSTM1
116448,OLIG1
51149,MRNIP
64949,MRPS26
140775,SMCR8
751580,LINC00106
6470,SHMT1
5020,OXT
102466733,MIR6778
645027,EVPLL
551,AVP
8623,ASMTL
100134015,UBOX5-AS1
22888,UBOX5
378950,RBMY1E
100873946,VAV3-AS1
3455,IFNAR2
400579,LINC02076
29957,SLC25A24
60493,FASTKD5
9762,LZTS3
286530,P2RY8
8227,AKAP17A
65992,DDRGK1
442862,PRY2
102725532,AC007359.1
438,ASMT
441543,TTTY6B
3704,ITPA
159163,RBMY1F
654346,LGALS9C
207063,DHRSX
100996419,AC008393.2
23061,TBC1D9B
406961,MIR185
9189,ZBED1
100500860,MIR3618
100302197,MIR1306
101929002,LINC02287
83863,TTTY5
102464837,MIR6089
1113,CHGA
401577,CD99P1
159162,RBMY2FP
27037,TRMT2A
3588,IL10RB
378951,RBMY1J
83959,SLC4A11
100359394,LINC00102
4267,CD99
3705,ITPK1
3454,IFNAR1
101929148,AC008175.1
8711,TNK1
84672,TTTY6
9081,PRY
102465490,MIR6816
5902,RANBP1
252949,TTTY17A
474152,TTTY17A
114761,TTTY4
9083,BPY2
7223,TRPC4
57048,PLSCR3
1617,DAZ1
25943,C20orf194
319085,ITPK1-AS1
109617010,SNORA77B
29801,ZDHHC8
64112,MOAP1
7499,XG
100132596,XG
26175,TMEM251
84520,GON7
55148,UBR7
57055,DAZ2
8455,ATRN
388849,CCDC188
284865,AC007663.2
150197,LINC00896
65078,RTN4R
8908,GYG2
100302118,MIR1286
85359,DGCR6L
55727,BTBD7
254863,TMEM256
373856,USP41
57555,NLGN2
7625,ZNF74
57578,UNC79
374768,SPEM1
64096,GFRA4
201243,SPEM2
107983988,SPEM3
284114,TMEM102
80332,ADAM33
2256,FGF11
91179,SCARF2
414,ARSD
112268354,KU645196.2
3810,KIR2DS5
57292,KIR2DS5
1140,CHRNB1
100874188,LINC00571
100287171,WASHC1
84861,KLHL22
100506356,ARSD-AS1
51569,UFM1
415,ARSL
100422831,MIR1302-9
654835,FAM138C
101929127,PGM5P3-AS1
51586,MED15
2298,FOXD4
112268355,KU645196.5
341947,COX8C
55871,CBWD1
145270,PRIMA1
341640,FREM2
57659,ZBTB4
283592,FAM181A-AS1
643664,SLC35G6
3808,KIR2DL5B
90050,FAM181A
5430,POLR2A
51676,ASB2
474148,TTTY3B
112267881,KU645196.6
161003,STOML3
253175,CDY1B
9437,AC245128.24
80209,PROSER1
6614,SIGLEC1
347527,ARSH
416,ARSF
84559,GOLGA2P2Y
401634,GOLGA2P2Y
256369,CCDC197
474151,TTTY17B
474152,TTTY17B
116835,HSPA12B
474149,TTTY4B
78990,OTUB2
442867,BPY2B
25878,MXRA5
105371830,LINC01982
387921,NHLRC3
57062,DDX24
57054,DAZ3
109616969,SNORA48B
5613,PRKX
6651,SON
100873944,PRKX-AS1
54976,C20orf27
57135,DAZ4
10186,LHFPL6
57511,COG6
25876,SPEF1
122509,IFI27L1
101928201,AC074035.1
1059,CENPB
57502,NLGN4X
994,CDC25B
3429,IFI27
84222,TMEM191A
100616373,MIR4770
100422940,MIR4305
51481,VCX3A
400123,LINC00598
646982,LINC00598
8226,PUDP
83982,IFI27L2
5297,PI4KA
102465248,MIR6501
57718,PPP4R4
29980,DONSON
412,STS
2308,FOXO1
10240,MRPS31
55083,KIF26B
100616467,MIR4767
81704,DOCK8
26609,VCX
10166,SLC25A15
51156,SERPINA10
693206,MIR621
8228,PNPLA4
866,SERPINA6
283507,SUGT1P3
1997,ELF1
390502,SERPINA2
442868,BPY2C
723779,MIR651
51480,VCX2
5265,SERPINA1
425054,VCX3B
474150,TTTY4C
114758,CSPG4P1Y
3053,SERPIND1
9085,CDY1
9946,CRYZL1
11193,WBP4
3730,ANOS1
114760,TTTY3
55317,AP5S1
9342,SNAP29
100422878,MIR3168
89890,KBTBD6
101929140,AL354696.2
57506,MAVS
1399,CRKL
84078,KBTBD7
9617,MTRF1
101928891,LINC01637
171482,FAM9A
150209,AIFM3
80025,PANK2
171483,FAM9B
79612,"NAA16"
406896,MIR103A2
100302282,MIR103B2
11237,RNF24
6907,TBL1X
6453,ITSN1
54498,SMOX
28984,RGCC
105370174,AL354833.1
23078,VWA8
23189,KANK1
8216,LZTR1
4935,GPR143
146,ADRA1D
393046,OR2A5
392138,OR2A25
5621,PRNP
346525,OR2A12
442361,OR2A2
135941,OR2A14
100128553,CTAGE4
445328,ARHGEF35
402317,OR2A42
401427,OR2A7
357,SHROOM2
100142659,CTAGE8
23627,PRND
346528,OR2A1
149830,PRNT
107987545,AC243837.1
112268384,AC243837.4
9770,RASSF2
7984,ARHGEF5
135935,NOBOX
100847026,MIR5006
100507240,VWA8-AS1
100288814,CLDN34
55841,WWC3
160851,DGKH
440970,LINC00971
9962,SLC23A2
80764,THAP7
105377192,LINC02025
439931,THAP7-AS1
113691,TUBA3FP
9127,P2RX6
1183,CLCN4
1761,DMRT1
58524,DMRT3
10655,DMRT2
25834,MGAT4C
29058,TMEM230
6545,SLC7A4
4281,MID1
11215,AKAP11
693234,MIR649
6595,SMARCA2
400891,LRRC74B
105370177,LINC02341
5111,PCNA
8600,TNFSF11
642633,FAM230B
389072,PLEKHM3
8760,CDS2
728441,GGT2
144809,FAM216B
1421,CRYGD
94240,EPSTI1
1420,CRYGC
128674,PROKR2
100996335,FAM230H
100507629,LINC00658
162239,ZFP1
23246,BOP1
440804,RIMBP3B
23119,HIC2
29103,DNAJC15
645426,TMEM191C
440387,CTRB2
1504,CTRB1
102725023,KP420440.5
100506281,FO681525.1
51127,TRIM17
55068,ENOX1
9564,BCAR1
3052,HCCS
160857,CCDC122
149837,LINC00654
7791,ZYX
3297,HSF1
395,ARHGAP6
8290,H3-4
144811,LACC1
101929207,LINC01729
92815,H2AW
56261,GPCPD1
128312,H2BU1
100616308,MIR4666A
121838,NRAD1
149603,RNF187
347688,TUBB8
100129094,BTNL10
100169751,RNA5S1
100169753,RNA5S2
100169754,RNA5S3
100169763,RNA5S3
100169767,RNA5S16
100169768,RNA5S17
79024,SMIM2
150221,RIMBP3C
58480,RHOU
149840,SHLD1
100874377,SMIM2-IT1
7332,UBE2L3
102465876,MIR8079
10771,ZMYND11
387923,SERP2
1114,CHGB
150223,YDJC
8694,DGAT1
102465538,MIR6892
2041,EPHA1
51605,TRMT6
8848,TSC22D1
164592,CCDC116
265,AMELX
23753,SDF2L1
100126318,MIR301B
406920,MIR130B
100847063,MIR548AX
84515,MCM8
641467,TSC22D1-AS1
285965,EPHA1-AS1
23759,PPIL2
144817,LINC00330
26747,NUFIP1
338398,TAS2R60
259287,TAS2R41
392133,OR10AC1
10943,MSL3
55425,GPALPP1
441294,CTAGE15
340307,CTAGE6
154761,AC254813.1
102465511,MIR6848
83482,SCRT1
255025,LINC00879
340393,TMEM249
2963,GTF2F2
135948,OR2F2
26211,OR2F1
135946,OR6B1
386618,KCTD4
79581,SLC52A2
7178,TPT1
54675,CRLS1
164312,LRRN4
55612,FERMT1
109616966,SNORA31B
677814,SNORA31
26233,FBXL6
29799,YPEL1
5594,MAPK1
101929244,CASC20
650,BMP2
101929265,LINC01428
203054,ADCK5
9647,PPM1F
101929288,LINC01751
100616395,MIR4789
102465865,MIR8062
54363,HAO1
56255,TMX4
253512,SLC25A30
79648,MCPH1
29894,CPSF1
8940,TOP3B
23236,PLCB1
81537,SGPP1
22982,DIP2C
102465861,MIR8055
55326,AGPAT5
100874259,SLC25A30-AS1
83548,COG3
100616348,MIR4659A
100616372,MIR4659B
389610,XKR5
100652791,GS1-24F4.2
1672,DEFB1
1671,DEFA6
101930421,AL358216.1
1669,DEFA4
100847086,MIR5699
23185,LARP4B
449491,DEFA8P
449492,DEFA9P
449493,DEFA10P
1667,DEFA1
728358,DEFA1B
220081,ERICH6B
1668,DEFA3
1670,DEFA5
220082,CBY2
649179,PRAMENP
283514,SIAH3
23091,ZC3H13
101927762,AL359878.2
107984285,AL359878.1
100126351,MIR939
100302196,MIR1234
102466749,MIR6849
23560,GTPBP4
55630,SLC39A4
100509894,CPB2-AS1
539,ATP5PO
7441,VPREB1
245909,DEFB106A
140596,DEFB104A
4722,NDUFS3
653423,SPAG11A
1361,CPB2
414325,DEFB103A
100132396,ZNF705B
392188,USP17L4
645402,USP17L4
91734,IDI2
645836,USP17L3
55853,IDI2-AS1
641517,DEFB109B
51160,VPS28
3422,IDI1
3936,LCP1
100506334,LINC00649
728957,ZNF705D
22884,WDR37
245940,DEFB130A
9758,FRMPD4
114971,PTPMT1
613211,DEFB134
64968,MRPS6
613209,DEFB135
613210,DEFB136
55709,KBTBD4
6526,SLC5A3
1508,CTSB
114036,LINC00310
2222,FDFT1
5634,PRPS2
606553,C8orf49
9992,KCNE2
2626,GATA4
54065,SMIM11A
399888,FAM180B
114900,C1QTNF4
220416,LRRC63
91227,GGTLC2
23788,MTCH2
105,ADARB2
51284,TLR7
100861554,LINC00563
51311,TLR8
80183,RUBCNL
101928147,FAM243A
642394,ADARB2-AS1
388820,SMIM34A
7114,TMSB4X
3753,KCNE1
171484,FAM9C
102465944,MIR6072
640,BLK
105376348,LINC02662
401491,VLDLR-AS1
1827,RCAN1
83656,FAM167A-AS1
79841,AGBL2
109729169,LINC02154
100093698,GS1-600G8.3
100874337,PLCB1-IT1
157739,TDH
26767,RNU105B
92552,ATXN3L
79669,C3orf52
5332,PLCB4
100133123,LINC01203
723778,MIR650
7436,VLDLR
100847006,MIR5571
100423062,IGLL5
83650,SLC35G5
5214,PFKP
257144,GCSAM
101929290,AC270277.3
66036,MTMR9
54102,CLIC6
25975,EGFL6
54064,LINC00160
27156,RSPH14
100506385,LINC01426
22826,DNAJC8
101929269,AC270301.6
861,RUNX1
100506403,RUNX1
693183,MIR598
23360,FNBP4
102466519,MIR6086
170082,TCEANC
54984,PINX1
100302166,MIR1322
102723313,AC270290.1
2781,GNAZ
112806053,TBILA
9367,RAB9A
285335,SLC9C1
83595,SOX7
93974,ATP5IF1
9609,RAB36
6399,TRAPPC2
203076,C8orf74
169522,KCNV2
10003,"NAALAD2"
9933,PUM3
112268117,AL138686.2
83667,SESN2
100422982,MIR4286
203074,PRSS55
23143,LRCH1
54797,MED18
613,BCR
101929191,LINCR-0001
8481,OFD1
768219,MIR802
54093,SETD4
4482,MSRA
5991,RFX3
10531,PITRM1
26973,CHORDC1
2098,ESD
157627,MIR124-1HG
26226,FBXW4P1
102724679,LINC02556
406907,MIR124-1
8658,TNKS
693182,MIR597
56169,GSDMC
3356,HTR2A
2824,GPM6B
100874082,HTR2A-AS1
2651,GCNT2
8803,SUCLA2
157273,AC270291.4
101929302,RFX3-AS1
3543,IGLL1
169792,GLIS3
100133286,AP000688.1
51233,DRICH1
873,CBR1
91316,GUSBP11
101929329,LAMP5-AS1
117581,TWIST2
24141,LAMP5
105369306,AP000688.2
100506428,CBR3-AS1
54960,GEMIN8
57144,PAK5
2742,GLRA2
347744,C6orf52
84850,GLIS3-AS1
440040,AC136759.2
6505,SLC1A1
100507034,PITRM1-AS1
63926,ANKEF1
266747,RGL4
874,CBR3
105376354,LINC02668
2187,FANCB
55003,PAK1IP1
100861549,LINC00562
9980,DOP1B
55270,NUDT15
101927880,LINC02669
51522,TMEM14C
29079,MED4
79660,PPP1R3B
101928532,AC209005.2
3166,HMX1
112268408,AC091151.3
55064,SPATA6L
100616350,MIR4660
158747,MOSPD2
1316,KLF6
9258,MFHAS1
100873965,MED4-AS1
9445,ITM2B
137075,CLDN23
7621,ZNF70
29802,VPREB3
286042,FAM86B3P
105376365,LINC02639
6616,SNAP25
23515,MORC3
140462,ASB9
102464829,MIR6078
100862704,RB1-DT
101927964,AC025822.2
5925,RB1
403313,PLPP6
107987155,OOSP4B
101929351,CDC37L1-DT
245910,DEFB107A
503614,DEFB107A
55664,CDC37L1
219990,OOSP2
140456,ASB11
8195,MKKS
100507059,LINC00703
932,AC226593.1
100216001,MANCR
55894,DEFB103A
50808,AK3
10161,LPAR6
1673,DEFB4A
100289462,DEFB4A
8208,CHAF1B
128710,SLX4IP
392197,USP17L7
1102,RCBTB2
692099,FAM86DP
377630,USP17L2
401447,USP17L2
83592,AKR1E2
5277,PIGA
182,JAG1
85002,FAM86B1
107986100,LINC02018
100847038,MIR5692A2
10171,RCL1
91694,LONRF1
23562,CLDN14
6493,SIM2
64131,XYLT1
2277,VEGFD
102723692,AC109446.4
8544,PIR
100129597,LINC00462
57105,CYSLTR2
102465525,MIR6870
202052,DNAJC18
3141,HLCS
406894,MIR101-2
3717,JAK2
100500870,MIR3926-1
100500838,MIR3926-2
340357,AC270298.1
1645,AKR1C1
22862,FNDC3A
101929413,AL050403.1
101409254,LINC00681
57604,TRMT9B
660,BMX
10395,AC270289.2
53820,RIPPLY3
51227,PIGP
641700,ECSCR
59272,ACE2
1646,AKR1C2
111064649,SMIM33
340061,STING1
22903,BTBD3
7267,TTC3
105377245,LINC02619
11172,INSL6
3641,INSL4
105377247,LINC02429
104798195,GS1-594A7.3
2862,MLNR
57393,CLTRN
6019,RLN2
8644,AKR1C3
81602,CDADC1
340591,CA5BP1
6013,RLN1
101927592,LINC02405
55848,PLGRKT
11238,CA5B
81617,CAB39L
29126,CD274
101929486,LINC01722
8551,INE2
8233,ZRSR2
152877,AC147067.5
100505515,LINC01723
340811,AKR1C8P
1109,AKR1C4
55304,SPTLC3
80380,PDCD1LG2
8905,AP1S2
140862,ISM1
57589,RIC1
55617,TASP1
83852,SETDB2
110806285,LINC02561
51575,ESF1
114131,UCN3
100507642,AC093627.27
79861,TUBAL3
2925,GRPR
51131,PHF11
105375115,AC093627.25
645864,MAGEB17
10276,NET1
56474,CTPS2
79133,NDUFAF5
51806,CALML5
79956,ERMP1
810,CALML3
105376380,AL732437.3
105376381,AL732437.2
80343,SEL1L2
100616428,MIR548AM
795,S100G
102723629,LASTR
105376382,LASTR
94056,SYAP1
55213,RCBTB1
6288,SAA1
79754,ASB13
55787,TXLNG
115761,ARL11
54906,TASOR2
84650,EBPL
285766,AL035696.3
5931,RBBP7
11234,HPS5
158358,KIAA2026
3839,KPNA3
56940,DUSP22
140733,MACROD2
8500,PPFIA1
100313770,MIR548K
2315,MLANA
2665,GDI2
2017,CTTN
100874006,TTC3-AS1
257203,DSCR9
158160,HSD17B7P2
10311,VPS26C
9185,REPS2
23767,FLRT3
57213,SPRYD7
100616288,MIR4665
26953,RANBP6
140848,MACROD2-IT1
90865,IL33
8847,DLEU2
100379174,MACROD2-AS1
23195,MDN1
613266,AL079338.1
55614,KIF16B
89882,TPD52L3
54522,ANKRD16
10206,TRIM13
3662,IRF4
56241,SUSD2
115426,UHRF2
1859,DYRK1A
4810,NHS
2965,GTF2H1
2687,GGT5
100500908,MIR3613
283518,KCNRG
100616249,MIR4768
101928389,Z93022.1
55770,EXOC2
100873920,NHS-AS1
406950,MIR16-1
406948,MIR15A
6322,SCML1
10301,DLEU1
100874074,DLEU1
84893,FBH1
6629,SNRPB2
29774,POM121L9P
56914,OTOR
10742,RAI2
135458,HUS1B
2731,GLDC
105373144,LINC01456
23384,SPECC1L
139105,BEND2
285768,LINC01622
5126,PCSK2
220107,DLEU7
103689915,DLEU7
100423016,MIR3159
102724488,FO681492.2
3939,LDHA
94234,FOXQ1
10389,SCML2
2295,FOXF2
102466720,MIR6720
2296,FOXC1
2762,GMDS
79621,RNASEH2B
100996758,NPY4R2
727856,DDX11L10
100287029,DDX11L10
631,BFSP1
644054,FAM25C
9994,CASP8AP2
6792,CDKL5
414224,AGAP12P
103504738,MIR6859-4
100132169,WASIR2
51728,POLR3K
79622,SNRNP25
317781,DDX51
135,ADORA2A
11034,DSTN
64285,RHBDF1
84694,GJA10
6238,RRBP1
646023,ADORA2A-AS1
79050,NOC4L
51733,UPB1
100500816,MIR3649
79602,ADIPOR2
4350,MPG
3601,IL15RA
3763,KCNJ6
23081,KDM4C
154386,LINC01600
100996246,LINC02361
50614,GALNT9
10281,DSCR4
340156,MYLK4
83606,GUCD1
8131,NPRL3
84677,DSCR8
93589,CACNA2D4
56897,WRNIP1
1992,SERPINB1
3772,KCNJ15
6247,RS1
5475,PPEF1
100616285,MIR4645
5272,SERPINB9
6634,SNRPD3
101928416,AC148477.18
5269,SERPINB6
259234,DSCR10
388886,LRRC75B
2078,ERG
5256,PHKA2
140836,BANF2
3050,HBZ
90871,DMAC1
3042,HBM
2678,GGT1
27131,SNX5
90019,SYT8
3040,HBA2
101928415,AL732509.1
3039,HBA1
496,ATP4B
3049,HBQ1
10149,ADGRG2
3559,IL2RA
55692,LUC7L
7136,TNNI2
84991,RBM17
400866,LINC00114
2114,ETS2
58495,OVOL2
4046,LSP1
692086,SNORD17
5209,PFKFB3
92667,MGME1
401232,LINC01011
100287399,POTEB2
57325,KAT14
4835,NQO2
100506412,LINC00871
390538,OR4M2
283694,OR4N4
8737,RIPK1
83986,FAM234A
440822,PIWIL3
100303755,PET117
2974,GUCY1B2
7692,ZNF133
101928398,AP001042.3
670,BPHL
101928435,LINC01700
100996331,POTEB
8624,PSMG1
129049,SGSM1
123606,NIPA1
7280,TUBB2A
647166,C13orf42
715,C1R
220108,FAM124A
347733,TUBB2B
389362,PSMG4
647174,SERPINE3
54014,BRWD1
440757,LINC00851
55184,DZANK1
100847003,MIR5693
26512,INTS6
102723623,AC275284.4
63027,SLC22A23
283685,GOLGA6L2
101929407,PTPRD-AS1
54551,MAGEL2
4692,NDN
100422989,MIR3155A
100628560,MIR3155B
399715,LINC02649
255349,TMEM211
101929428,PTPRD-AS2
100423021,MIR4298
102465993,MIR7847
85379,KIAA1671
7140,TNNT3
3671,ISLR
5588,PRKCQ
7306,TYRP1
64220,STRA6
654429,LRTM2
100128531,KIAA1671-AS1
1417,CRYBB3
51279,C1RL
10621,POLR3F
286343,LURAP1L
1415,CRYBB2
100271702,LINC00940
196513,DCP1B
8777,MPDZ
2642,GCGR
91355,LRP5L
100507336,AL033523.1
283314,C1RL-AS1
100422875,MIR3192
10741,RBBP9
83758,RBP5
1416,CRYBB2P1
775,CACNA1C
10483,SEC23B
221749,PXDC1
9746,CLSTN3
8786,RGS11
439949,PRKCQ-AS1
102466198,MIR6817
26240,AL391422.3
157,GRK3
348262,MCRIP1
26240,FAM50B
8899,PRPF4B
100652997,LINC00706
100616423,MIR4703
100507127,LINC00707
115825,WDFY2
103091865,BRWD1-AS2
100874093,BRWD1-AS1
3150,HMGN1
105376386,LINC02665
84700,MYO18B
57713,SFMBT2
79758,DHRS12
5830,PEX5
222826,FAM217A
116729,PPP1R27
283521,TMEM272
83446,CCDC70
540,ATP7B
404220,C6orf201
80760,ITIH5
5160,PDHA1
10455,ECI2
6150,MRPL23
107987373,MRPL23
398,ARHGDIG
3698,ITIH2
64714,PDIA2
388789,SMIM26
100133545,MRPL23-AS1
92675,DTD1
283120,H19
102724852,H19
8312,AXIN1
389840,MAP3K15
101929526,DTD1-AS1
7485,GET1
80125,CCDC33
140856,SCP2D1
57419,SLC24A3
30011,SH3KBP1
65249,ZSWIM4
22944,KIN
10573,MRPL28
23544,SEZ6L
100130264,SLC24A3-AS1
407013,MIR24-2
407018,MIR27A
407010,MIR23A
100033819,MIR675
342977,"NANOS3"
54453,RIN2
406957,MIR181C
574457,MIR181D
79173,BRME1
1583,CYP11A1
100507506,ECI2-DT
106865373,GET1-SH3BGR
509,ATP5F1C
101927888,AL159166.1
150082,LCA5L
51126,"NAA20"
58986,PGAP6
497048,KU-MEL-3
54862,CC2D1A
9425,CDYL
51340,CRNKL1
729739,PPIAP46
8482,SEMA7A
100134368,Z97634.1
4833,NME4
83860,TAF3
10799,RPP40
2625,GATA3
102465530,MIR6881
84993,UBL7
79883,PODNL1
6450,SH3BGR
399717,GATA3-AS1
401492,LINC01235
256643,BCLAF3
100507143,LINC00708
100113404,LINC00583
100129461,LYRM4-AS1
90379,DCAF15
105755953,LINC02676
102466972,MIR6508
4781,NFIB
10317,B3GALT5
256714,MAP7D2
26074,CFAP61
101928298,LINC02670
5989,RFX1
440138,ALG11
648791,PPP1R3G
57128,LYRM4
207107,SFTA1P
150084,IGSF5
9724,UTP14C
117579,RLN3
57168,ASPHD2
100500900,MIR3691
10667,FARS2
341676,NEK5
9466,IL27RA
89781,HPS4
5121,PCP4
10659,CELF2
1826,DSCAM
342979,PALM3
101927972,AL021328.1
100500809,MIR23C
389831,MG910336.1
1964,EIF1AX
101927950,AL022097.1
101929657,AL139082.1
440288,UBL7-AS1
4752,NEK3
51299,NRN1
113230,MISP3
102466515,MIR1199
646457,C19orf67
2162,F13A1
100874078,EIF1AX-AS1
6197,RPS6KA3
90378,SAMD1
100616148,MIR4760
100506492,DSCAM-AS1
5566,PRKACA
102466866,MIR7853
100847034,MIR5683
285780,LY86-AS1
3642,INSM1
100874326,DSCAM-IT1
57186,RALGAPA2
284835,LINC00323
375690,WASH5P
100423023,MIR3197
25825,BACE2
9450,LY86
100422919,MIR1302-11
641702,FAM138F
26682,OR4F4
55723,ASF1B
81099,OR4F17
100847028,MIR5587
100423037,MIR3176
100124412,FAM138E
146325,PRR35
100887750,MRPS31P5
27327,TNRC6A
100422834,MIR1302-10
100507373,AC022098.5
9091,PIGQ
22859,ADGRL1
6239,RREB1
402055,SRRD
191585,PLAC4
105372556,LINC00237
103191607,LINC02333
54097,FAM3B
55901,THSD1
24144,TFIP11
55857,KIZ
102465910,MIR6859-3
727856,DDX11L9
100287596,DDX11L9
100288486,DDX11L9
51028,VPS36
340481,ZDHHC21
4600,MX2
26586,CKAP2
9350,CER1
8612,PLPP2
158326,FREM1
8459,TPST2
115584,SLC5A11
283948,NHLRC4
101929591,KIZ-AS1
100313914,MIR548J
1414,CRYBB1
4599,MX1
22803,XRN2
22866,CNKSR2
57799,RAB40C
54531,MIER2
28985,MCTS1
1413,CRYBA4
6745,SSR1
29071,C1GALT1C1
440823,MIAT
51298,THEG
643311,CT47B1
158219,TTC39B
255313,CT47A6
728062,CT47A6
728075,CT47A4
644524,NKX2-4
728096,CT47A1
117166,WFIKKN1
144983,HNRNPA1L2
2747,GLUD2
10910,SUGT1
126567,C2CD4C
84326,METTL26
4821,NKX2-2
25759,SHC2
11061,CNMD
284451,ODF3L2
101929608,LINC01726
8174,MADCAM1
5075,PAX1
100313778,MIR759
6619,SNAPC3
5100,PCDH8
84331,MCRIP2
285782,CAGE1
100270679,LINC01432
55114,ARHGAP17
10562,OLFM4
101929663,LINC01427
91978,TPGS1
100507642,AC093627.4
284898,AL008638.2
23399,CTDNEP1
997,CDC34
284788,AL133464.1
105372978,LINC01638
105375115,AC093627.2
7113,TMPRSS2
100507657,LINC02554
140828,LINC00261
197335,WDR90
414196,CELF2-AS1
3170,FOXA2
100861552,LINC00558
9712,USP6NL
105372980,AL050402.2
3004,GZMM
100507428,LINC00458
101929685,LNCNEF
116033993,FOXL3
4330,MN1
105375118,AC188616.1
100302187,MIR1297
442497,AC226118.1
